id_article,id_obs,treat_id,exp_id,response_variable,sub_response_variable,location,sub_region,final_lat,final_lon,exp_site_loc,experiment_year,tree_type,crop_type,age_system,tree_age,season,soil_texture,no_tree_per_m,tree_height,alley_width,silvo_mean,silvo_sd,silvo_n,control_mean,control_sd,control_n,lat,lon,experimental_design,comparator,year_est_exp,age_system_yrs,measured_metrics,measured_unit,distance_tree_m,study_year_start,study_year_end,comments,site_x,climate_zone,silvo_se,control_se
29,903,94,79,Biodiversity,Arthropods,Nothern England,Continental Europe,51.486630250000005,-0.25926500618567844,"51.48663025, -0.259265006185678",1990-01-01,Timber,Legume,Young,3,Summer,Clay,NA,Short,Narrow,66,NA,40,31,NA,40,NA,NA,NA,Monoculture,1987-01-01,3,Airborne arthropods,Abundance,Alley,1990-01-01,1900-01-01,No of taxa of Airborne arthropod (Ichneumonidae),Nothern England,15,4.17,2.9
29,904,94,79,Biodiversity,Arthropods,Nothern England,Continental Europe,51.486630250000005,-0.25926500618567844,"51.48663025, -0.259265006185678",1990-01-01,Timber,Legume,Young,3,Summer,Clay,NA,Short,Narrow,40,NA,40,23,NA,40,NA,NA,NA,Monoculture,1987-01-01,3,Airborne arthropods,Abundance,Alley,1990-01-01,1900-01-01,No of taxa of Airborne arthropod (Mymaridae),Nothern England,15,31.4,97.2
29,905,94,79,Biodiversity,Arthropods,Nothern England,Continental Europe,51.486630250000005,-0.25926500618567844,"51.48663025, -0.259265006185678",1990-01-01,Timber,Legume,Young,3,Summer,Clay,NA,Short,Narrow,16,NA,40,19,NA,40,NA,NA,NA,Monoculture,1987-01-01,3,Airborne arthropods,Abundance,Alley,1990-01-01,1900-01-01,No of taxa of Airborne arthropod (Platygasteridae),Nothern England,15,3.01,2.5
29,906,94,79,Biodiversity,Arthropods,Nothern England,Continental Europe,51.486630250000005,-0.25926500618567844,"51.48663025, -0.259265006185678",1990-01-01,Timber,Legume,Young,3,Summer,Clay,NA,Short,Narrow,128,NA,40,34,NA,40,NA,NA,NA,Monoculture,1987-01-01,3,Airborne arthropods,Abundance,Alley,1990-01-01,1900-01-01,No of taxa of Airborne arthropod (Scelionidae),Nothern England,15,0.11,0.09600000000000009
29,907,94,79,Biodiversity,Arthropods,Nothern England,Continental Europe,51.486630250000005,-0.25926500618567844,"51.48663025, -0.259265006185678",1990-01-01,Timber,Legume,Young,3,Summer,Clay,NA,Short,Narrow,56,NA,40,28,NA,40,NA,NA,NA,Monoculture,1987-01-01,3,Airborne arthropods,Abundance,Alley,1990-01-01,1900-01-01,No of taxa of Airborne arthropod (Tetracampidae),Nothern England,15,1.28,3.2
29,908,94,79,Biodiversity,Arthropods,Nothern England,Continental Europe,51.486630250000005,-0.25926500618567844,"51.48663025, -0.259265006185678",1990-01-01,Timber,Legume,Young,3,Summer,Clay,NA,Short,Narrow,1,NA,40,1,NA,40,NA,NA,NA,Monoculture,1987-01-01,3,Airborne arthropods,Abundance,Alley,2010-01-01,1900-01-01,No of taxa of Airborne arthropod (Chrysopa septempunctata Wesmael),Nothern England,15,0.29,0.35
30,909,96,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Legume,Medium,10,Summer,Silt,NA,Tall,Wide,1.5,NA,4,2.59,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of soybean,t/ha,NA,1997-01-01,1997-01-01,Yield of soybean with poplar in 1997,"43.5411, 80.2089",7,2.42,0.22
30,910,98,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Legume,Medium,10,Summer,Silt,NA,Short,Wide,1.67,NA,4,2.59,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of soybean,t/ha,NA,1997-01-01,1997-01-01,Yield of soybean with silver maple r in 1997,"43.5411, 80.2089",7,2.45,0.68
30,911,96,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Legume,Medium,10,Summer,Silt,NA,Tall,Wide,1.39,NA,4,2.24,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of soybean,t/ha,NA,1998-01-01,1998-01-01,Yield of soybean with poplar in 1998,"43.5411, 80.2089",7,228,348
30,912,98,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Legume,Medium,10,Summer,Silt,NA,Short,Wide,2.14,NA,4,2.24,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of soybean,t/ha,NA,1998-01-01,1998-01-01,Yield of soybean with silver maple r in 1998,"43.5411, 80.2089",7,1.54,1.1
30,913,95,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Cereal,Medium,10,Summer,Silt,NA,Tall,Wide,3.75,NA,4,4.52,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,NA,1997-01-01,1997-01-01,Yield of maize with poplar in 1997,"43.5411, 80.2089",7,166,126
30,914,97,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Cereal,Medium,10,Summer,Silt,NA,Short,Wide,3.33,NA,4,4.52,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,NA,1997-01-01,1997-01-01,Yield of maize with silver maple r in 1997,"43.5411, 80.2089",7,2.42,0.22
30,915,95,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Cereal,Medium,10,Summer,Silt,NA,Tall,Wide,2.99,NA,4,5.79,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,NA,1998-01-01,1998-01-01,Yield of miaze with poplar in 1998,"43.5411, 80.2089",7,0.25,0.04
30,916,97,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Cereal,Medium,10,Summer,Silt,NA,Short,Wide,5.43,NA,4,5.79,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,NA,1998-01-01,1998-01-01,Yield of maize with silver maple r in 1998,"43.5411, 80.2089",7,0.85,0.13
30,917,96,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Legume,Medium,10,Summer,Silt,NA,Tall,Wide,1.04,NA,4,2.51,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of soybean,t/ha,2,1997-01-01,1997-01-01,Yield of soybean with poplar in 1997 at 2 m,"43.5411, 80.2089",7,1.2,0.35
30,918,96,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Legume,Medium,10,Summer,Silt,NA,Tall,Wide,1.97,NA,4,2.59,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of soybean,t/ha,6,1997-01-01,1997-01-01,Yield of soybean with poplar in 1997 at 6 m,"43.5411, 80.2089",7,312.6,348
30,919,98,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Legume,Medium,10,Summer,Silt,NA,Short,Wide,1.29,NA,4,2.51,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of soybean,t/ha,2,1997-01-01,1997-01-01,Yield of soybean with silver maple in 1997 at 2 m,"43.5411, 80.2089",7,2.45,0.2
30,920,98,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Legume,Medium,10,Summer,Silt,NA,Short,Wide,2,NA,4,2.59,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of soybean,t/ha,6,1997-01-01,1997-01-01,Yield of soybean with silver maple in 1997 at 6 m,"43.5411, 80.2089",7,12.38,1.2
30,921,96,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Legume,Medium,10,Summer,Silt,NA,Short,Wide,1.15,NA,4,2.24,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of soybean,t/ha,2,1998-01-01,1998-01-01,Yield of soybean with poplar in 1998 at 2 m,"43.5411, 80.2089",7,2.1,1.4
30,922,96,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Legume,Medium,10,Summer,Silt,NA,Short,Wide,1.67,NA,4,2.25,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of soybean,t/ha,6,1998-01-01,1998-01-01,Yield of soybean with poplar in 1998 at 6 m,"43.5411, 80.2089",7,39.74,43
30,923,98,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Legume,Medium,10,Summer,Silt,NA,Short,Wide,1.55,NA,4,2.24,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of soybean,t/ha,2,1998-01-01,1998-01-01,Yield of soybean with silver maple in 1998 at 2 m,"43.5411, 80.2089",7,3.4,2.75
30,924,98,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Legume,Medium,10,Summer,Silt,NA,Short,Wide,2.85,NA,4,2.25,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of soybean,t/ha,6,1998-01-01,1998-01-01,Yield of soybean with silver maple in 1998 at 6 m,"43.5411, 80.2089",7,0.3839999999999999,0.06
30,925,95,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Cereal,Medium,10,Summer,Silt,NA,Tall,Wide,2.89,NA,4,4.21,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,2,1997-01-01,1997-01-01,Yield of maize with poplar in 1997 at 2 m,"43.5411, 80.2089",7,2.45,0.2
30,926,95,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Cereal,Medium,10,Summer,Silt,NA,Tall,Wide,4.61,NA,4,4.83,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,6,1997-01-01,1997-01-01,Yield of maize with poplar in 1997 at 6 m,"43.5411, 80.2089",7,2.42,5
30,927,97,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Cereal,Medium,10,Summer,Silt,NA,Short,Wide,2.07,NA,4,4.21,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,2,1997-01-01,1997-01-01,Yield of maize with silver maple  in 1997 at 2 m,"43.5411, 80.2089",7,0.85,0.39
30,928,97,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Cereal,Medium,10,Summer,Silt,NA,Short,Wide,4.64,NA,4,4.83,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,6,1997-01-01,1997-01-01,Yield of maize with silver maple  in 1997 at 6 m,"43.5411, 80.2089",7,2.81,1.4
30,929,95,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Cereal,Medium,10,Summer,Silt,NA,Tall,Wide,0.69,NA,4,5.7,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,2,1998-01-01,1998-01-01,Yield of miaze with poplar in 1998 at 2 m,"43.5411, 80.2089",7,3.7,2.75
30,930,95,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Cereal,Medium,10,Summer,Silt,NA,Tall,Wide,5.29,NA,4,5.88,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,6,1998-01-01,1998-01-01,Yield of miaze with poplar in 1998 at 6 m,"43.5411, 80.2089",7,14,5.31
30,931,97,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Cereal,Medium,10,Summer,Silt,NA,Short,Wide,3.79,NA,4,5.7,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,2,1998-01-01,1998-01-01,Yield of maize with silver maple  in 1998 at 2 m,"43.5411, 80.2089",7,2.42,0.75
30,932,97,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Cereal,Medium,10,Summer,Silt,NA,Short,Wide,7.07,NA,4,5.88,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,6,1998-01-01,1998-01-01,Yield of maize with silver maple  in 1998 at 6 m,"43.5411, 80.2089",7,2.1,2
30,933,95,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Cereal,Medium,10,Summer,Silt,NA,Tall,Wide,6.653,NA,4,10.049,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,2,1998-01-01,1998-01-01,Soil moisture of miaze with poplar in 1998 at 2 m of 5 cm,"43.5411, 80.2089",7,0.69,0.24
30,934,95,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Cereal,Medium,10,Summer,Silt,NA,Tall,Wide,7.562,NA,4,8.913,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,6,1998-01-01,1998-01-01,Soil moisture of miaze with poplar in 1998 at 6 m of 5 cm,"43.5411, 80.2089",7,1.2,0.37
30,935,95,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Cereal,Medium,10,Summer,Silt,NA,Tall,Wide,6.708,NA,4,10.545,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,2,1998-01-01,1998-01-01,Soil moisture of miaze with poplar in 1998 at 2 m of 15 cm,"43.5411, 80.2089",7,2.81,0
30,936,95,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Biomass,Cereal,Medium,10,Summer,Silt,NA,Tall,Wide,7.454,NA,4,9.303,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,6,1998-01-01,1998-01-01,Soil moisture of miaze with poplar in 1998 at 6 m of 15 cm,"43.5411, 80.2089",7,2.42,5
30,937,97,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Cereal,Medium,10,Summer,Silt,NA,Short,Wide,7.017,NA,4,10.049,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,2,1998-01-01,1998-01-01,Soil moisture of maize with silver maple  in 1998 at 2 m of 5 cm,"43.5411, 80.2089",7,0,0.3
30,938,97,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Cereal,Medium,10,Summer,Silt,NA,Short,Wide,8.279,NA,4,8.913,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,6,1998-01-01,1998-01-01,Soil moisture of maize with silver maple  in 1998 at 6 m of 5 cm,"43.5411, 80.2089",7,86.6,369.9
30,939,97,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Cereal,Medium,10,Summer,Silt,NA,Short,Wide,7.15,NA,4,10.545,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,2,1998-01-01,1998-01-01,Soil moisture of maize with silver maple  in 1998 at 2 m of 15 cm,"43.5411, 80.2089",7,76,369.9
30,940,97,80,Crop yield,Yield of annual crops,Guelph,Arid North America,43.5411,80.2089,"43.5411, 80.2089",1997-01-01,Timber,Cereal,Medium,10,Summer,Silt,NA,Short,Wide,8.007,NA,4,9.303,NA,4,43.5411,80.2089,NA,Monoculture,1988-01-01,10,Yield of maize,t/ha,6,1998-01-01,1998-01-01,Soil moisture of maize with silver maple  in 1998 at 6 m of 15 cm,"43.5411, 80.2089",7,1.54,1.1
31,941,99,81,Crop yield,Yield of annual crops,Les Cèdres,Pacific Northwest USA,45.3,-74.5,"45.3, -74.5",2010-01-01,Timber,Cereal,Mature,40,Summer,Sand,NA,Tall,NA,12.5,0.36,9,13.14,0.8400000000000001,9,45.3,-74.5,NA,Monoculture,NA,40,Yield of maize,Mg/ha,NA,2010-01-01,2010-01-01,Effect of windbreak on yield of maize  in 2010 (Les Cedres),"45.3, -74.5",26,0.12,0.28
31,942,99,81,Crop yield,Yield of annual crops,Les Cèdres,Pacific Northwest USA,45.3,-74.5,"45.3, -74.5",2010-01-01,Timber,Cereal,Mature,40,Summer,Sand,NA,Tall,NA,13.02,1.32,9,13.38,3.12,9,45.3,-74.5,NA,Monoculture,NA,40,Yield of maize,Mg/ha,NA,2011-01-01,2011-01-01,Effect of windbreak on yield of maize in 2011 (Les Cedres),"45.3, -74.5",26,0.44,1.04
31,943,100,82,Crop yield,Yield of annual crops,Saint-Polycarpe,Mediterranean Europe,43.0418339,2.2899921,"43.0418339, 2.2899921",2010-01-01,Timber,Cereal,Mature,12,Summer,Silt,NA,Tall,NA,14.95,0.5656854249492381,8,15.15,2.008183258569795,8,48,-77,NA,Monoculture,NA,12,Yield of maize,Mg/ha,NA,2010-01-01,2010-01-01,Effect of windbreak on yield of maize  in 2010 ( St-Polycarpe),"48, -77",14,0.2,0.71
31,944,100,82,Crop yield,Yield of annual crops,Saint-Polycarpe,Mediterranean Europe,43.0418339,2.2899921,"43.0418339, 2.2899921",2010-01-01,Timber,Cereal,Mature,12,Summer,Silt,NA,Tall,NA,12.82,0.22627416997969524,8,15.15,2.008183258569795,8,48,-77,NA,Monoculture,NA,12,Yield of maize,Mg/ha,NA,2011-01-01,2011-01-01,Effect of windbreak on yield of maize  in 2011 ( St-Polycarpe),"48, -77",14,0.08,0.71
31,945,100,82,Crop yield,Yield of annual crops,Saint-Polycarpe,Mediterranean Europe,43.0418339,2.2899921,"43.0418339, 2.2899921",2010-01-01,Timber,Cereal,Mature,12,Summer,Silt,NA,Tall,NA,13.69,0.6788225099390857,8,13.33,1.1313708498984762,8,48,-77,NA,Monoculture,NA,12,Yield of maize,Mg/ha,NA,2011-01-01,2011-01-01,Effect of windbreak on yield of maize  in 2011 ( St-Polycarpe),"48, -77",14,0.24,0.4
31,946,102,84,Crop yield,Yield of annual crops,Saint-Télesphore,Pacific Northwest USA,45.2935525,-77.83,"45.2935525, -77.83",2010-01-01,Timber,Cereal,Mature,40,Summer,Sand,NA,Tall,NA,12.15,0.4525483399593905,8,12.86,1.0182337649086284,8,48,-77.83,NA,Monoculture,NA,40,Yield of maize,Mg/ha,NA,2011-01-01,2011-01-01,Effect of windbreak on yield of maize  in 2011 (St-Te´le´sphore),"48, -77.83",26,0.16,0.36
31,947,102,84,Crop yield,Yield of annual crops,Saint-Télesphore,Pacific Northwest USA,45.2935525,-77.83,"45.2935525, -77.83",2010-01-01,Timber,Cereal,Mature,40,Summer,Sand,NA,Tall,NA,12.47,0.4525483399593905,8,11.99,1.810193359837562,8,48,-77.83,NA,Monoculture,NA,40,Yield of maize,Mg/ha,NA,2012-01-01,2012-01-01,Effect of windbreak on yield of maize  in 2012 (St-Te´le´sphore),"48, -77.83",26,0.16,0.64
31,948,101,83,Crop yield,Yield of annual crops,Saint-Prime,Midwest USA,54.17,-76.17,"54.17, -76.17",2010-01-01,Timber,Cereal,Mature,25,Summer,Sand,NA,Short,NA,10.2,0.72,9,9.85,1.0499999999999998,9,54.17,-76.17,NA,Monoculture,NA,25,Yield of maize,Mg/ha,NA,2012-01-01,2012-01-01,Effect of windbreak on yield of maize  in 2012 (St-Prime),"54.17, -76.17",27,0.24,0.35
31,949,101,83,Crop yield,Yield of annual crops,Saint-Prime,Midwest USA,54.17,-76.17,"54.17, -76.17",2010-01-01,Timber,Cereal,Mature,25,Summer,Sand,NA,Short,NA,11,0.6000000000000001,9,9.49,0.8400000000000001,9,54.17,-76.17,NA,Monoculture,NA,25,Yield of maize,Mg/ha,NA,2013-01-01,2013-01-01,Effect of windbreak on yield of maize  in 2013 (St-Prime),"54.17, -76.17",27,0.2,0.28
32,950,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,7.31,0.21213203435596426,18,3.65,1.5697770542341354,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Fungal biomass,μg/gm dry soil,Tree row,1994-01-01,1995-01-01,Fungal biomass of active fungi at tree row,Oregon,7,0.05,0.37
32,951,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,6.68,3.563818177180199,18,3.65,1.5697770542341354,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Fungal biomass,μg/gm dry soil,Inside alley,1994-01-01,1995-01-01,Fungal biomass of active fungi inside alley,Oregon,7,0.84,0.37
32,952,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,3.92,2.4183051916579923,18,3.65,1.5697770542341354,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Fungal biomass,μg/gm dry soil,Middle alley,1994-01-01,1995-01-01,Fungal biomass of active fungi inside alley,Oregon,7,0.57,0.37
32,953,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,11.48,5.769991334482228,18,3.65,2.248599564173221,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Fungal biomass,μg/gm dry soil,Tree row,1994-01-01,1995-01-01,Fungal biomass of active fungi at tree row,Oregon,7,1.36,0.53
32,954,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,5.95,2.206173157302028,18,3.65,2.248599564173221,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Fungal biomass,μg/gm dry soil,Inside alley,1994-01-01,1995-01-01,Fungal biomass of active fungi inside alley,Oregon,7,0.52,0.53
32,955,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,3.24,1.3152186130069783,18,3.65,2.248599564173221,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Fungal biomass,μg/gm dry soil,Middle alley,1994-01-01,1995-01-01,Fungal biomass of active fungi inside alley,Oregon,7,0.31,0.53
32,956,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,8.46,6.618519471906084,18,3.29,3.5213917703090063,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Fungal biomass,μg/gm dry soil,Tree row,1994-01-01,1995-01-01,Fungal biomass of active fungi at tree row,Oregon,7,1.56,0.83
32,957,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,3.55,4.879036790187177,18,3.29,3.5213917703090063,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Fungal biomass,μg/gm dry soil,Inside alley,1994-01-01,1995-01-01,Fungal biomass of active fungi inside alley,Oregon,7,1.15,0.83
32,958,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,0.94,5.557859300126263,18,3.29,3.5213917703090063,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Fungal biomass,μg/gm dry soil,Middle alley,1994-01-01,1995-01-01,Fungal biomass of active fungi inside alley,Oregon,7,1.31,0.83
32,959,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,29.79,15.315932880500618,18,33.4,7.254915574973976,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Total fungi,μg/gm dry soil,Tree row,1994-01-01,1995-01-01,Total fungi at tree row,Oregon,7,3.61,1.71
32,960,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,33.4,8.145870119269027,18,33.4,7.254915574973976,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Total fungi,μg/gm dry soil,Inside alley,1994-01-01,1995-01-01,Total fungi inside alley,Oregon,7,1.92,1.71
32,961,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,32.77,5.388153672641492,18,33.4,7.254915574973976,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Total fungi,μg/gm dry soil,Middle alley,1994-01-01,1995-01-01,Total fungi centre of alley,Oregon,7,1.27,1.71
32,962,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,70.85,49.63889603929563,18,56.81,54.136095167642075,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Total fungi,μg/gm dry soil,Tree row,1994-01-01,1995-01-01,Total fungi at tree row,Oregon,7,11.7,12.76
32,963,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,64.68,49.63889603929563,18,56.81,54.136095167642075,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Total fungi,μg/gm dry soil,Inside alley,1994-01-01,1995-01-01,Total fungi inside alley,Oregon,7,11.7,12.76
32,964,104,86,Soil quality,Soil fungi,Oregon,Arid North America,43.9792797,-120.737257,"43.9792797, -120.737257",1994-01-01,Timber,Cereal,Young,4,Summer,Clay,NA,NA,Narrow,50.21,55.96043066310337,18,56.81,54.136095167642075,18,NA,NA,Randomized block design,Monoculture,1991-01-01,4,Total fungi,μg/gm dry soil,Middle alley,1994-01-01,1995-01-01,Total fungi centre of alley,Oregon,7,13.19,12.76
