id_article,response_variable,measured_metrics,measured_unit,silvo_mean,silvo_se,silvo_sd,silvo_n,control_mean,control_se,control_sd,control_n,id_obs,experimental_design,comparator,tree_crop_combination,tree_crop_combination_t,category_no,year_est_exp,age_system_yrs,age_system,tree_age,season,tree_row_orientation,soil_texture,no_tree_per_m,tree_height,alley_width,tillage,organic,sub_response_variable,distance_tree_m,study_year_start,study_year_end,comments,min_value_shift,yi,vi
29,Biodiversity,Airborne arthropods,Abundance,24.145,0.383,2.4223046876889787,40,22.145,2.53,16.001124960452,40,896,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (S.ribesii Linn),19.145,0.08646558195034364,0.013303997741974825
29,Biodiversity,Airborne arthropods,Abundance,34.144999999999996,6.1,38.57978745405423,40,25.145,9.85,62.296869905317074,40,897,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Aphelinidae),19.145,0.3059570927891243,0.1853665865629648
29,Biodiversity,Airborne arthropods,Abundance,358.145,462,2921.9445579955827,40,364.145,328,2074.454145070457,40,898,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Braconidae),19.145,-0.016614207632149592,2.4753819230667684
29,Biodiversity,Airborne arthropods,Abundance,23.145,3,18.973665961010276,40,19.145,3.7,23.40085468524601,40,899,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Diapriidae),19.145,0.1897371895539761,0.054150910144277725
29,Biodiversity,Airborne arthropods,Abundance,22.145,7.79,49.26828594542335,40,21.145,15.83,100.1177107209309,40,900,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Encyrtidae),19.145,0.04620826645070955,0.6842061872522676
29,Biodiversity,Airborne arthropods,Abundance,74.145,6.1,38.57978745405423,40,67.145,8.68,54.89714018052307,40,901,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Eulophidae),19.145,0.09916817539389364,0.0234799260196796
29,Biodiversity,Airborne arthropods,Abundance,102.145,0.1,0.632455532033676,40,54.144999999999996,2.03,12.83884730028362,40,902,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Eupelmidae),19.145,0.6347277393592741,0.0014066024955160811
29,Biodiversity,Airborne arthropods,Abundance,85.145,3.7,23.40085468524601,40,50.144999999999996,3.41,21.56673364234835,40,903,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Ichneumonidae),19.145,0.5294368769383964,0.006512741254770103
29,Biodiversity,Airborne arthropods,Abundance,59.144999999999996,4.3,27.195587877448062,40,42.144999999999996,1.9,12.016655108639842,40,904,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Mymaridae),19.145,0.3388760025482547,0.007318107265719957
29,Biodiversity,Airborne arthropods,Abundance,35.144999999999996,7,44.271887242357316,40,38.144999999999996,7.1,44.90434277439099,40,905,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Platygasteridae),19.145,-0.08191232691432397,0.07431569096406157
29,Biodiversity,Airborne arthropods,Abundance,147.145,4.76,30.104883324802973,40,53.144999999999996,3.142246235950096,19.873310149386334,40,906,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Scelionidae),19.145,1.0183944681835784,0.004542333287644921
29,Biodiversity,Airborne arthropods,Abundance,75.145,1,6.324555320336759,40,47.144999999999996,0.89,5.628854235099715,40,907,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Tetracampidae),19.145,0.46619162146841703,5.334685919220618e-4
29,Biodiversity,Airborne arthropods,Abundance,20.145,1.2,7.58946638440411,40,20.145,2.45,15.495160534825061,40,908,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,2010,1900,No of taxa of Airborne arthropod (Chrysopa septempunctata Wesmael),19.145,0,0.018339365241118306
29,Pest and Disease,Abunadance of pest insects,Abundance,124.145,4.05,25.614449047363873,40,152.145,3.79,23.970064664076318,40,873,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Pest,Alley,1990,1900,No of taxa of Airborne arthropod pest (Sitona spp),19.145,-0.20338377621517031,0.0016847997963141028
29,Pest and Disease,Abunadance of pest insects,Abundance,361.145,14.1,89.1762300167483,40,354.145,8.71,55.08687684013318,40,874,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Pest,Alley,1990,1900,No of taxa of Airborne arthropod pest (Agromyzidae),19.145,0.01957310594961771,0.002129202777482387
29,Pest and Disease,Abunadance of pest insects,Abundance,100.145,6.82,43.1334672846967,40,108.145,0.57,3.604996532591952,40,875,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Pest,Alley,1990,1900,No of taxa of Airborne arthropod pest (Contarinia pisi Winn),19.145,-0.07685378349206906,0.004665560978044374
29,Pest and Disease,Abunadance of pest insects,Abundance,19.145,12.2,77.15957490810845,40,22.145,43,271.95587877448065,40,876,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Pest,Alley,1990,1900,No of taxa of Airborne arthropod pest (Acyrthosiphon pisum Harris),19.145,-0.1455701524459037,4.176461130247862
29,Pest and Disease,Abunadance of pest insects,Abundance,838.145,24.2,153.05423875214956,40,651.145,9.85,62.296869905317074,40,877,NA,Monoculture,Mixed-Legume,Mixed-Legume,7,1987,3,Young,3,Summer,NS,NA,0.5,3,12,Yes,No,Pest,Alley,1990,1900,No of taxa of Airborne arthropod pest (Thysanoptera),19.145,0.25245876487822455,0.0010624987740669638
30,Crop yield,Yield of soybean,t/ha,20.645,5,10,4,21.735,2.65,5.3,4,909,NA,Monoculture,Biomass-Legume,Poplar-Legume,8,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,12.1,15,No,No,Yield of annual crops,NA,1997,1997,Yield of soybean with poplar in 1997,19.145,-0.05145070510270185,0.07352095990951174
30,Crop yield,Yield of soybean,t/ha,20.814999999999998,16.16,32.32,4,21.735,9.85,19.7,4,910,NA,Monoculture,Timber-Legume,Maple-Legume,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,NA,1997,1997,Yield of soybean with silver maple r in 1997,19.145,-0.04324998379381675,0.8081174638088497
30,Crop yield,Yield of soybean,t/ha,20.535,2.92,5.84,4,21.384999999999998,4.32,8.64,4,911,NA,Monoculture,Biomass-Legume,Poplar-Legume,8,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,NA,1998,1998,Yield of soybean with poplar in 1998,19.145,-0.040558994270349986,0.06102811881800094
30,Crop yield,Yield of soybean,t/ha,21.285,6.9,13.8,4,21.384999999999998,15.83,31.66,4,912,NA,Monoculture,Timber-Legume,Maple-Legume,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,NA,1998,1998,Yield of soybean with silver maple r in 1998,19.145,-0.004687142398756218,0.6530404690703375
30,Crop yield,Yield of maize,t/ha,22.895,2.92,5.84,4,23.665,4.6,9.2,4,913,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,12.1,15,No,No,Yield of annual crops,NA,1997,1997,Yield of maize with poplar in 1997,19.145,-0.03307861724915253,0.05404967634821287
30,Crop yield,Yield of maize,t/ha,22.475,0.2,0.4,4,23.665,1.5,3,4,914,NA,Monoculture,Timber-Cereal,Maple-Cereal,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,NA,1997,1997,Yield of maize with silver maple r in 1997,19.145,-0.051593583000527216,0.004096814171748586
30,Crop yield,Yield of maize,t/ha,22.134999999999998,23,46,4,24.935,45.9,91.8,4,915,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,NA,1998,1998,Yield of miaze with poplar in 1998,19.145,-0.11911237281398158,4.468177144025479
30,Crop yield,Yield of maize,t/ha,24.575,0.22,0.44,4,24.935,0.12,0.24,4,916,NA,Monoculture,Timber-Cereal,Maple-Cereal,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,NA,1998,1998,Yield of maize with silver maple r in 1998,19.145,-0.014542772964855582,1.0330193221956222e-4
30,Crop yield,Yield of soybean,t/ha,20.185,21.52,43.04,4,21.655,38.07,76.14,4,917,NA,Monoculture,Biomass-Legume,Poplar-Legume,8,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,12.1,15,No,No,Yield of annual crops,2,1997,1997,Yield of soybean with poplar in 1997 at 2 m,19.145,-0.07029662036168598,4.227297513613097
30,Crop yield,Yield of soybean,t/ha,21.115,1.74,3.48,4,21.735,1.71,3.42,4,918,NA,Monoculture,Biomass-Legume,Poplar-Legume,8,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,12.1,15,No,No,Yield of annual crops,6,1997,1997,Yield of soybean with poplar in 1997 at 6 m,19.145,-0.028940176054848592,0.012980475319958249
30,Crop yield,Yield of soybean,t/ha,20.435,14,28,4,21.655,18,36,4,919,NA,Monoculture,Timber-Legume,Maple-Legume,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,2,1997,1997,Yield of soybean with silver maple in 1997 at 2 m,19.145,-0.05798725765034952,1.1602821531946903
30,Crop yield,Yield of soybean,t/ha,21.145,35.7,71.4,4,21.735,136.67,273.34,4,920,NA,Monoculture,Timber-Legume,Maple-Legume,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,6,1997,1997,Yield of soybean with silver maple in 1997 at 6 m,19.145,-0.027520393516303483,42.38962920608855
30,Crop yield,Yield of soybean,t/ha,20.294999999999998,2.4,4.8,4,21.384999999999998,3.79,7.58,4,921,NA,Monoculture,Biomass-Legume,Poplar-Legume,8,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,2,1998,1998,Yield of soybean with poplar in 1998 at 2 m,19.145,-0.05231519138801087,0.04539383676441548
30,Crop yield,Yield of soybean,t/ha,20.814999999999998,0.34,0.68,4,21.395,3.6,7.2,4,922,NA,Monoculture,Biomass-Legume,Poplar-Legume,8,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,6,1998,1998,Yield of soybean with poplar in 1998 at 6 m,19.145,-0.027483369221841476,0.02857945523980781
30,Crop yield,Yield of soybean,t/ha,20.695,0.26,0.52,4,21.384999999999998,4.4,8.8,4,923,NA,Monoculture,Timber-Legume,Maple-Legume,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,2,1998,1998,Yield of soybean with silver maple in 1998 at 2 m,19.145,-0.0327976164781761,0.04249159959217966
30,Crop yield,Yield of soybean,t/ha,21.995,15.1,30.2,4,21.395,3.79,7.58,4,924,NA,Monoculture,Timber-Legume,Maple-Legume,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,6,1998,1998,Yield of soybean with silver maple in 1998 at 6 m,19.145,0.027657904931902916,0.5026893134150934
30,Crop yield,Yield of maize,t/ha,22.035,101.2,202.4,4,23.355,120.5,241,4,925,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,12.1,15,No,No,Yield of annual crops,2,1997,1997,Yield of maize with poplar in 1997 at 2 m,19.145,-0.05817899566012106,47.713219180030976
30,Crop yield,Yield of maize,t/ha,23.755,43.43,86.86,4,23.975,104.48,208.96,4,926,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,12.1,15,No,No,Yield of annual crops,6,1997,1997,Yield of maize with poplar in 1997 at 6 m,19.145,-0.00921858613061735,22.333541143715337
30,Crop yield,Yield of maize,t/ha,21.215,35.7,71.4,4,23.355,43,86,4,927,NA,Monoculture,Timber-Cereal,Maple-Cereal,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,2,1997,1997,Yield of maize with silver maple  in 1997 at 2 m,19.145,-0.09610261529978324,6.221544476473653
30,Crop yield,Yield of maize,t/ha,23.785,0.24,0.48,4,23.975,2.75,5.5,4,928,NA,Monoculture,Timber-Cereal,Maple-Cereal,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,6,1997,1997,Yield of maize with silver maple  in 1997 at 6 m,19.145,-0.007956490885257171,0.01325855190120915
30,Crop yield,Yield of maize,t/ha,19.835,213,426,4,24.845,272,544,4,929,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,2,1998,1998,Yield of miaze with poplar in 1998 at 2 m,19.145,-0.2252084710879903,235.1733953388232
30,Crop yield,Yield of maize,t/ha,24.435,20,40,4,25.025,9.47,18.94,4,930,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,6,1998,1998,Yield of miaze with poplar in 1998 at 6 m,19.145,-0.023858794479166095,0.813141958800728
30,Crop yield,Yield of maize,t/ha,22.935,0.43,0.86,4,24.845,0.92,1.84,4,931,NA,Monoculture,Timber-Cereal,Maple-Cereal,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,2,1998,1998,Yield of maize with silver maple  in 1998 at 2 m,19.145,-0.07999239700514858,0.0017227014544196639
30,Crop yield,Yield of maize,t/ha,26.215,0.28,0.56,4,25.025,4.4,8.8,4,932,NA,Monoculture,Timber-Cereal,Maple-Cereal,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,6,1998,1998,Yield of maize with silver maple  in 1998 at 6 m,19.145,0.046456440823211854,0.031028222597331286
30,Crop yield,Yield of maize,t/ha,25.798,1.2,2.4,4,29.194,2.5,5,4,933,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,2,1998,1998,Soil moisture of miaze with poplar in 1998 at 2 m of 5 cm,19.145,-0.12366623916544194,0.009496854815813707
30,Crop yield,Yield of maize,t/ha,26.707,4.8,9.6,4,28.058,2.64,5.28,4,934,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,6,1998,1998,Soil moisture of miaze with poplar in 1998 at 6 m of 5 cm,19.145,-0.049348092966880405,0.041155292794662235
30,Crop yield,Yield of maize,t/ha,25.853,462,924,4,29.689999999999998,328,656,4,935,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,2,1998,1998,Soil moisture of miaze with poplar in 1998 at 2 m of 15 cm,19.145,-0.13838364039638562,441.39347662148856
30,Crop yield,Yield of maize,t/ha,26.599,5.5,11,4,28.448,11.82,23.64,4,936,NA,Monoculture,Biomass-Cereal,Poplar-Cereal,3,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,6,1998,1998,Soil moisture of miaze with poplar in 1998 at 6 m of 15 cm,19.145,-0.06720423823547464,0.21539181636019894
30,Crop yield,Yield of maize,t/ha,26.162,4.76,9.52,4,29.194,3.741120944303733,7.482241888607466,4,937,NA,Monoculture,Timber-Cereal,Maple-Cereal,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,2,1998,1998,Soil moisture of maize with silver maple  in 1998 at 2 m of 5 cm,19.145,-0.10965523244235104,0.049524986880973954
30,Crop yield,Yield of maize,t/ha,27.424,1,2,4,28.058,0.9,1.8,4,938,NA,Monoculture,Timber-Cereal,Maple-Cereal,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,6,1998,1998,Soil moisture of maize with silver maple  in 1998 at 6 m of 5 cm,19.145,-0.02285525388121129,0.0023585495304572083
30,Crop yield,Yield of maize,t/ha,26.295,0.28,0.56,4,29.689999999999998,0.7,1.4,4,939,NA,Monoculture,Timber-Cereal,Maple-Cereal,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,2,1998,1998,Soil moisture of maize with silver maple  in 1998 at 2 m of 15 cm,19.145,-0.12143148173436082,6.692618176762538e-4
30,Crop yield,Yield of maize,t/ha,27.152,19.32,38.64,4,28.448,29.02,58.04,4,940,NA,Monoculture,Timber-Cereal,Maple-Cereal,4,1988,10,Young,10,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,6,1998,1998,Soil moisture of maize with silver maple  in 1998 at 6 m of 15 cm,19.145,-0.046627150839623537,1.5469211181606004
31,Crop yield,Yield of maize,Mg/ha,31.645,0.12,0.36,9,32.285,0.28,0.8400000000000001,9,941,NA,Monoculture,Timber-Cereal,White spruce - Cereal,4,NA,40,Mature,40,Summer,NS,Sandy loam,0.2857142857142857,11,NA,Yes,No,Yield of annual crops,NA,2010,2010,Effect of windbreak on yield of maize  in 2010 (Les Cedres),19.145,-0.02002256785116158,8.959651727602625e-5
31,Crop yield,Yield of maize,Mg/ha,32.165,0.44,1.32,9,32.525,1.04,3.12,9,942,NA,Monoculture,Timber-Cereal,White spruce - Cereal,4,NA,40,Mature,40,Summer,NS,Sandy loam,0.2857142857142857,11,NA,Yes,No,Yield of annual crops,NA,2011,2011,Effect of windbreak on yield of maize in 2011 (Les Cedres),19.145,-0.011130119535605299,0.0012095542009983062
31,Crop yield,Yield of maize,Mg/ha,34.095,0.2,0.5656854249492381,8,34.295,0.71,2.008183258569795,8,943,NA,Monoculture,Timber-Cereal,White spruce - Cereal,4,NA,12,Mature,12,Summer,NESW,Silty clay,0.5,12,NA,Yes,No,Yield of annual crops,NA,2010,2010,Effect of windbreak on yield of maize  in 2010 ( St-Polycarpe),19.145,-0.005848824978668533,4.6301239711153534e-4
31,Crop yield,Yield of maize,Mg/ha,31.965,0.08,0.22627416997969524,8,34.295,0.71,2.008183258569795,8,944,NA,Monoculture,Timber-Cereal,White spruce - Cereal,4,NA,12,Mature,12,Summer,NESW,Silty clay,0.5,12,NA,Yes,No,Yield of annual crops,NA,2011,2011,Effect of windbreak on yield of maize  in 2011 ( St-Polycarpe),19.145,-0.07035801673259466,4.348665724519898e-4
31,Crop yield,Yield of maize,Mg/ha,32.835,0.24,0.6788225099390857,8,32.475,0.4,1.1313708498984762,8,945,NA,Monoculture,Timber-Cereal,White spruce - Cereal,4,NA,12,Mature,12,Summer,NESW,Silty clay,0.5,12,NA,Yes,No,Yield of annual crops,NA,2011,2011,Effect of windbreak on yield of maize  in 2011 ( St-Polycarpe),19.145,0.011024457086272784,2.0513808533450444e-4
31,Crop yield,Yield of maize,Mg/ha,31.295,0.16,0.4525483399593905,8,32.004999999999995,0.36,1.0182337649086284,8,946,NA,Monoculture,Timber-Cereal,Pine - Cereal,4,NA,40,Mature,40,Summer,NESW,Sandy loam,0.2857142857142857,13,NA,Yes,No,Yield of annual crops,NA,2011,2011,Effect of windbreak on yield of maize  in 2011 (St-Te´le´sphore),19.145,-0.022433800217301753,1.5266202377653258e-4
31,Crop yield,Yield of maize,Mg/ha,31.615000000000002,0.16,0.4525483399593905,8,31.134999999999998,0.64,1.810193359837562,8,947,NA,Monoculture,Timber-Cereal,Pine - Cereal,4,NA,40,Mature,40,Summer,NESW,Sandy loam,0.2857142857142857,13,NA,Yes,No,Yield of annual crops,NA,2012,2012,Effect of windbreak on yield of maize  in 2012 (St-Te´le´sphore),19.145,0.015299103186161365,4.481471276582687e-4
31,Crop yield,Yield of maize,Mg/ha,29.345,0.24,0.72,9,28.994999999999997,0.35,1.0499999999999998,9,948,NA,Monoculture,Timber-Cereal,White spruce - Cereal,4,NA,25,Mature,25,Summer,NESW,Sandy loam,0.66666666666666663,8,NA,Yes,No,Yield of annual crops,NA,2012,2012,Effect of windbreak on yield of maize  in 2012 (St-Prime),19.145,0.011998772681893874,2.1259910028594857e-4
31,Crop yield,Yield of maize,Mg/ha,30.145,0.2,0.6000000000000001,9,28.634999999999998,0.28,0.8400000000000001,9,949,NA,Monoculture,Timber-Cereal,White spruce - Cereal,4,NA,25,Mature,25,Summer,NESW,Sandy loam,0.66666666666666663,8,NA,Yes,No,Yield of annual crops,NA,2013,2013,Effect of windbreak on yield of maize  in 2013 (St-Prime),19.145,0.051389326095548284,1.396319538311914e-4
32,Crop yield,Yield of sweet corn,t/ha,37.545,41.2,174.79679630931454,18,37.845,45.9,194.73720753877515,18,986,Randomized block design,Monoculture,Timber-Cereal,Black locust-Cereal,4,1991,4,Young,4,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in narrow crop rows with double tree rows in alley and control,19.145,-0.007958657209283506,2.675162051463902
32,Crop yield,Yield of sweet corn,t/ha,37.545,15,63.63961030678927,18,37.845,9.85,41.79001076812495,18,987,Randomized block design,Monoculture,Timber-Cereal,Alnus-Cereal,4,1991,4,Young,4,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in narrow crop rows with double tree rows in alley with different tree species and control,19.145,-0.007958657209283506,0.22735828880828823
32,Crop yield,Yield of sweet corn,t/ha,35.745000000000005,0.9,3.818376618407356,18,36.144999999999996,0.9,3.818376618407356,18,988,Randomized block design,Monoculture,Timber-Cereal,Black locust-Cereal,4,1991,4,Young,4,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.011128227233445037,0.0012539446719659693
32,Crop yield,Yield of sweet corn,t/ha,35.644999999999996,0.9,3.818376618407356,18,36.144999999999996,0.9,3.818376618407356,18,989,Randomized block design,Monoculture,Timber-Cereal,Alnus-Cereal,4,1991,4,Young,4,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,19.145,-0.013929741882668654,0.001257506677254563
32,Crop yield,Yield of sweet corn,t/ha,33.545,387,1641.9019459151632,18,36.144999999999996,623.99,2647.3653623555624,18,990,Randomized block design,Monoculture,Timber-Cereal,Black locust-Cereal,4,1991,4,Young,4,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.0746508054374089,431.1255981028364
32,Crop yield,Yield of sweet corn,t/ha,36.045,7,29.698484809834994,18,36.144999999999996,0.57,2.4183051916579923,18,991,Randomized block design,Monoculture,Timber-Cereal,Alnus-Cereal,4,1991,4,Young,4,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,19.145,-0.0027704685957183517,0.037962984400727665
32,Crop yield,Yield of sweet corn,t/ha,37.745000000000005,3.83,16.24931383166686,18,33.345,0.17,0.7212489168102785,18,992,Randomized block design,Monoculture,Timber-Cereal,Black locust-Cereal,4,1991,4,Young,4,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in narrow crop rows with double tree rows in alley and control,19.145,0.12394518050731883,0.010322232545310669
32,Crop yield,Yield of sweet corn,t/ha,37.245000000000005,0.5,2.1213203435596424,18,33.345,2.75,11.667261889578032,18,993,Randomized block design,Monoculture,Timber-Cereal,Alnus-Cereal,4,1991,4,Young,4,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in narrow crop rows with double tree rows in alley with different tree species and control,19.145,0.11060987154397023,0.00698170856753129
32,Crop yield,Yield of sweet corn,t/ha,34.445,6.17,26.177093039525985,18,38.045,8.71,36.95340038480897,18,994,Randomized block design,Monoculture,Timber-Cereal,Black locust-Cereal,4,1991,4,Young,4,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.09940582058332699,0.08449943036636079
32,Crop yield,Yield of sweet corn,t/ha,36.245000000000005,129.17,548.0218975551979,18,38.045,153,649.1240251292505,18,995,Randomized block design,Monoculture,Timber-Cereal,Alnus-Cereal,4,1991,4,Young,4,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,19.145,-0.04846822887564486,28.87357594757976
32,Crop yield,Yield of sweet corn,t/ha,32.545,118,500.6316010800756,18,38.045,153,649.1240251292505,18,996,Randomized block design,Monoculture,Timber-Cereal,Black locust-Cereal,4,1991,4,Young,4,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.15614592260413543,29.318947481196158
32,Crop yield,Yield of sweet corn,t/ha,29.345,0.383,1.624931383166686,18,38.045,0.12,0.5091168824543142,18,997,Randomized block design,Monoculture,Timber-Cereal,Alnus-Cereal,4,1991,4,Young,4,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,19.145,-0.25964749561818834,1.80293694857739e-4
