id_article,response_variable,measured_metrics,measured_unit,silvo_mean,silvo_se,silvo_sd,silvo_n,control_mean,control_se,control_sd,control_n,id_obs,experimental_design,comparator,tree_crop_combination,tree_crop_combination_t,season,tree_row_orientation,soil_texture,no_tree_per_m,tree_height,alley_width,tillage,organic,sub_response_variable,distance_tree_m,study_year_start,study_year_end,comments,min_value_shift,yi,vi
30,Biodiversity,Airborne arthropods,Abundance,648.145,213,1347.1302832317297,40,531.145,145,917.0605214488301,40,913,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Phoridae),19.145,0.19907938310757423,0.18252412980471056
30,Biodiversity,Airborne arthropods,Abundance,60.144999999999996,11.23,71.0247562473818,40,39.144999999999996,22,139.1402170474087,40,914,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Scathophagidae),19.145,0.42948561308615846,0.35072129885818626
30,Biodiversity,Airborne arthropods,Abundance,53.144999999999996,8.96,56.668015670217365,40,41.144999999999996,0.57,3.604996532591952,40,915,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Episyrphus balteatus Degeer),19.145,0.2559216139278688,0.02861631077201015
30,Biodiversity,Airborne arthropods,Abundance,20.145,1.41,8.91762300167483,40,19.145,1.35,8.538149682454625,40,916,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Metasyrphus latifasciatus Macq),19.145,0.05091453371405267,0.009871251568347715
30,Biodiversity,Airborne arthropods,Abundance,64.145,101.2,640.04499841808,40,57.144999999999996,68,430.0697617828996,40,917,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (M. corollae Fab),19.145,0.11555424835174231,3.9050540303112093
30,Biodiversity,Airborne arthropods,Abundance,20.145,7.3,46.16925383845834,40,19.145,2.2,13.914021704740872,40,918,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Neoascia podagrica Fab),19.145,0.05091453371405267,0.14451892907224134
30,Biodiversity,Airborne arthropods,Abundance,21.145,36.3,229.58135812822434,40,25.145,29,183.412104289766,40,919,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (P.tarsali Schummel),19.145,-0.17325559869947613,4.277246144253375
30,Biodiversity,Airborne arthropods,Abundance,21.145,1.29,8.15867636323442,40,21.145,1.01,6.387800873540127,40,920,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (P.clypeatus Meigen),19.145,0,0.006003430579686558
30,Biodiversity,Airborne arthropods,Abundance,20.145,11.23,71.0247562473818,40,19.145,7.85,49.647759264643554,40,921,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (P.manicatus Meigen),19.145,0.05091453371405267,0.4788834550636965
30,Biodiversity,Airborne arthropods,Abundance,28.145,5.68,35.92347421951279,40,27.145,17.7,111.94462916996063,40,922,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (P.immarginatus Zett),19.145,0.03617685155857556,0.4659022402429952
30,Biodiversity,Airborne arthropods,Abundance,19.145,138.92,878.6072251011825,40,22.145,153,967.6569640115241,40,923,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (P. peltatus Meigen),19.145,-0.1455701524459037,100.38687977516324
30,Biodiversity,Airborne arthropods,Abundance,29.145,11.23,71.0247562473818,40,24.145,7.85,49.647759264643554,40,924,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Syrphus vitripennis Meigen),19.145,0.1882060521720078,0.2541699103257948
30,Biodiversity,Airborne arthropods,Abundance,24.145,86.6,547.7064907411633,40,22.145,369.9,2339.453012992567,40,925,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (S.ribesii Linn),19.145,0.08646558195034364,291.87256746658807
30,Biodiversity,Airborne arthropods,Abundance,34.144999999999996,14,88.54377448471463,40,25.145,23,145.46477236774547,40,926,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Aphelinidae),19.145,0.3059570927891243,1.0047797315083495
30,Biodiversity,Airborne arthropods,Abundance,358.145,4.06,25.67769460056724,40,364.145,2.9,18.341210428976602,40,927,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Braconidae),19.145,-0.016614207632149592,1.9193229329208673e-4
30,Biodiversity,Airborne arthropods,Abundance,23.145,1.29,8.15867636323442,40,19.145,0.5,3.1622776601683795,40,928,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Diapriidae),19.145,0.1897371895539761,0.0037885253836698815
30,Biodiversity,Airborne arthropods,Abundance,22.145,4.06,25.67769460056724,40,21.145,5.93,37.504613049596976,40,929,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Encyrtidae),19.145,0.04620826645070955,0.1122616362861342
30,Biodiversity,Airborne arthropods,Abundance,74.145,1.29,8.15867636323442,40,67.145,0.8,5.059644256269408,40,930,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Eulophidae),19.145,0.09916817539389364,4.446579013913444e-4
30,Biodiversity,Airborne arthropods,Abundance,102.145,334,2112.4014769924775,40,54.144999999999996,163,1030.9025172148918,40,931,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Eupelmidae),19.145,0.6347277393592741,19.754712589680548
30,Biodiversity,Airborne arthropods,Abundance,85.145,1.29,8.15867636323442,40,50.144999999999996,0.8,5.059644256269408,40,932,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Ichneumonidae),19.145,0.5294368769383964,4.8406308411982077e-4
30,Biodiversity,Airborne arthropods,Abundance,59.144999999999996,91,575.5345341506451,40,42.144999999999996,68,430.0697617828996,40,933,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Mymaridae),19.145,0.3388760025482547,4.97057303783164
30,Biodiversity,Airborne arthropods,Abundance,35.144999999999996,0.3839999999999999,2.428629243009315,40,38.144999999999996,0.06,0.37947331922020555,40,934,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Platygasteridae),19.145,-0.08191232691432397,1.2185519579439137e-4
30,Biodiversity,Airborne arthropods,Abundance,147.145,292,1846.7701535383337,40,53.144999999999996,369.9,2339.453012992567,40,935,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Scelionidae),19.145,1.0183944681835784,52.38241951308884
30,Biodiversity,Airborne arthropods,Abundance,75.145,11.23,71.0247562473818,40,47.144999999999996,12,75.8946638440411,40,936,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,1990,1900,No of taxa of Airborne arthropod (Tetracampidae),19.145,0.46619162146841703,0.08712112945001238
30,Biodiversity,Airborne arthropods,Abundance,20.145,1.29,8.15867636323442,40,20.145,0.5,3.1622776601683795,40,937,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Arthropods,Alley,2010,1900,No of taxa of Airborne arthropod (Chrysopa septempunctata Wesmael),19.145,0,0.004716611220426543
30,Pest and Disease,Abunadance of pest insects,Abundance,124.145,4.06,25.67769460056724,40,152.145,3.41,21.56673364234835,40,902,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Pest,Alley,1990,1900,No of taxa of Airborne arthropod pest (Sitona spp),19.145,-0.20338377621517031,0.0015718664955824834
30,Pest and Disease,Abunadance of pest insects,Abundance,100.145,138.92,878.6072251011825,40,108.145,109,689.3765299167068,40,904,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Pest,Alley,1990,1900,No of taxa of Airborne arthropod pest (Contarinia pisi Winn),19.145,-0.07685378349206906,2.9401667567282477
30,Pest and Disease,Abunadance of pest insects,Abundance,19.145,1.41,8.91762300167483,40,22.145,1.3,8.221921916437788,40,905,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Pest,Alley,1990,1900,No of taxa of Airborne arthropod pest (Acyrthosiphon pisum Harris),19.145,-0.1455701524459037,0.00887025664718187
30,Pest and Disease,Abunadance of pest insects,Abundance,838.145,1.29,8.15867636323442,40,651.145,0.8,5.059644256269408,40,906,NA,Monoculture,Timber-Arable,Mixed-Legume,Summer,NS,NA,0.5,3,12,Yes,No,Pest,Alley,1990,1900,No of taxa of Airborne arthropod pest (Thysanoptera),19.145,0.25245876487822455,3.878339556906592e-6
31,Crop yield,Yield of soybean,t/ha,20.645,166,332,4,21.735,145,290,4,938,NA,Monoculture,Timber-Arable,Poplar-Legume,Summer,NS,Silt loam,0.16666666666666666,12.1,15,No,No,Yield of annual crops,NA,1997,1997,Yield of soybean with poplar in 1997,19.145,-0.05145070510270185,109.1584711858693
31,Crop yield,Yield of soybean,t/ha,20.814999999999998,101.2,202.4,4,21.735,120.5,241,4,939,NA,Monoculture,Timber-Arable,Maple-Legume,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,NA,1997,1997,Yield of soybean with silver maple r in 1997,19.145,-0.04324998379381675,54.37438986308605
31,Crop yield,Yield of soybean,t/ha,20.535,47.5,95,4,21.384999999999998,104.48,208.96,4,940,NA,Monoculture,Timber-Arable,Poplar-Legume,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,NA,1998,1998,Yield of soybean with poplar in 1998,19.145,-0.040558994270349986,29.220289492222935
31,Crop yield,Yield of soybean,t/ha,21.285,1.29,2.58,4,21.384999999999998,0.9,1.8,4,941,NA,Monoculture,Timber-Arable,Maple-Legume,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,NA,1998,1998,Yield of soybean with silver maple r in 1998,19.145,-0.004687142398756218,0.0054442901211343275
31,Crop yield,Yield of maize,t/ha,22.895,5,10,4,23.665,7,14,4,942,NA,Monoculture,Timber-Arable,Poplar-Cereal,Summer,NS,Silt loam,0.16666666666666666,12.1,15,No,No,Yield of annual crops,NA,1997,1997,Yield of maize with poplar in 1997,19.145,-0.03307861724915253,0.13518841225892642
31,Crop yield,Yield of maize,t/ha,22.134999999999998,11.23,22.46,4,24.935,7.85,15.7,4,944,NA,Monoculture,Timber-Arable,Poplar-Cereal,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,NA,1998,1998,Yield of miaze with poplar in 1998,19.145,-0.11911237281398158,0.35650591524215014
31,Crop yield,Yield of maize,t/ha,24.575,4.06,8.12,4,24.935,2.04,4.08,4,945,NA,Monoculture,Timber-Arable,Maple-Cereal,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,NA,1998,1998,Yield of maize with silver maple r in 1998,19.145,-0.014542772964855582,0.033987183447338185
31,Crop yield,Yield of soybean,t/ha,20.185,11.23,22.46,4,21.655,22,44,4,946,NA,Monoculture,Timber-Arable,Poplar-Legume,Summer,NS,Silt loam,0.16666666666666666,12.1,15,No,No,Yield of annual crops,2,1997,1997,Yield of soybean with poplar in 1997 at 2 m,19.145,-0.07029662036168598,1.3416465993379485
31,Crop yield,Yield of soybean,t/ha,21.115,1.29,2.58,4,21.735,0.9,1.8,4,947,NA,Monoculture,Timber-Arable,Poplar-Legume,Summer,NS,Silt loam,0.16666666666666666,12.1,15,No,No,Yield of annual crops,6,1997,1997,Yield of soybean with poplar in 1997 at 6 m,19.145,-0.028940176054848592,0.005447089425958448
31,Crop yield,Yield of soybean,t/ha,20.435,8.3,16.6,4,21.655,23,46,4,948,NA,Monoculture,Timber-Arable,Maple-Legume,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,2,1997,1997,Yield of soybean with silver maple in 1997 at 2 m,19.145,-0.05798725765034952,1.2930491636494945
31,Crop yield,Yield of soybean,t/ha,21.145,4.06,8.12,4,21.735,2.04,4.08,4,949,NA,Monoculture,Timber-Arable,Maple-Legume,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,6,1997,1997,Yield of soybean with silver maple in 1997 at 6 m,19.145,-0.027520393516303483,0.04567619852196427
31,Crop yield,Yield of soybean,t/ha,20.294999999999998,138.92,277.84,4,21.384999999999998,109,218,4,950,NA,Monoculture,Timber-Arable,Poplar-Legume,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,2,1998,1998,Yield of soybean with poplar in 1998 at 2 m,19.145,-0.05231519138801087,72.83423528271179
31,Crop yield,Yield of soybean,t/ha,20.814999999999998,106,212,4,21.395,53,106,4,951,NA,Monoculture,Timber-Arable,Poplar-Legume,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,6,1998,1998,Yield of soybean with poplar in 1998 at 6 m,19.145,-0.027483369221841476,32.06995734254198
31,Crop yield,Yield of soybean,t/ha,20.695,2.92,5.84,4,21.384999999999998,1.1,2.2,4,952,NA,Monoculture,Timber-Arable,Maple-Legume,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,2,1998,1998,Yield of soybean with silver maple in 1998 at 2 m,19.145,-0.0327976164781761,0.022554190481053307
31,Crop yield,Yield of soybean,t/ha,21.995,1.41,2.82,4,21.395,0.98,1.96,4,953,NA,Monoculture,Timber-Arable,Maple-Legume,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,6,1998,1998,Yield of soybean with silver maple in 1998 at 6 m,19.145,0.027657904931902916,0.006207619071739982
31,Crop yield,Yield of maize,t/ha,22.035,8,16,4,23.355,15.8,31.6,4,954,NA,Monoculture,Timber-Arable,Poplar-Cereal,Summer,NS,Silt loam,0.16666666666666666,12.1,15,No,No,Yield of annual crops,2,1997,1997,Yield of maize with poplar in 1997 at 2 m,19.145,-0.05817899566012106,0.5894837624722034
31,Crop yield,Yield of maize,t/ha,23.755,1.41,2.82,4,23.975,1.38,2.76,4,955,NA,Monoculture,Timber-Arable,Poplar-Cereal,Summer,NS,Silt loam,0.16666666666666666,12.1,15,No,No,Yield of annual crops,6,1997,1997,Yield of maize with poplar in 1997 at 6 m,19.145,-0.00921858613061735,0.006836274639059638
31,Crop yield,Yield of maize,t/ha,21.215,128.89,257.78,4,23.355,109,218,4,956,NA,Monoculture,Timber-Arable,Maple-Cereal,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,2,1997,1997,Yield of maize with silver maple  in 1997 at 2 m,19.145,-0.09610261529978324,58.692482208683714
31,Crop yield,Yield of maize,t/ha,23.785,4.06,8.12,4,23.975,2.9,5.8,4,957,NA,Monoculture,Timber-Arable,Maple-Cereal,Summer,NS,Silt loam,0.16666666666666666,7.6,15,No,No,Yield of annual crops,6,1997,1997,Yield of maize with silver maple  in 1997 at 6 m,19.145,-0.007956490885257171,0.043768221988143174
31,Crop yield,Yield of maize,t/ha,19.835,217,434,4,24.845,348,696,4,958,NA,Monoculture,Timber-Arable,Poplar-Cereal,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,2,1998,1998,Yield of miaze with poplar in 1998 at 2 m,19.145,-0.2252084710879903,315.8808605424578
31,Crop yield,Yield of maize,t/ha,24.435,11.23,22.46,4,25.025,7.85,15.7,4,959,NA,Monoculture,Timber-Arable,Poplar-Cereal,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,6,1998,1998,Yield of miaze with poplar in 1998 at 6 m,19.145,-0.023858794479166095,0.3096190000484704
31,Crop yield,Yield of maize,t/ha,26.215,4.06,8.12,4,25.025,3.41,6.82,4,961,NA,Monoculture,Timber-Arable,Maple-Cereal,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,6,1998,1998,Yield of maize with silver maple  in 1998 at 6 m,19.145,0.046456440823211854,0.042553502815745596
31,Crop yield,Yield of maize,t/ha,25.798,1.29,2.58,4,29.194,0.9,1.8,4,962,NA,Monoculture,Timber-Arable,Poplar-Cereal,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,2,1998,1998,Soil moisture of miaze with poplar in 1998 at 2 m of 5 cm,19.145,-0.12366623916544194,0.003450768786816873
31,Crop yield,Yield of maize,t/ha,26.707,13.8,27.6,4,28.058,43,86,4,963,NA,Monoculture,Timber-Arable,Poplar-Cereal,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,6,1998,1998,Soil moisture of miaze with poplar in 1998 at 6 m of 5 cm,19.145,-0.049348092966880405,2.6156760222971314
31,Crop yield,Yield of maize,t/ha,25.853,5.2,10.4,4,29.689999999999998,3.7,7.4,4,964,NA,Monoculture,Timber-Arable,Poplar-Cereal,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,2,1998,1998,Soil moisture of miaze with poplar in 1998 at 2 m of 15 cm,19.145,-0.13838364039638562,0.05598658744412985
31,Crop yield,Yield of maize,t/ha,26.599,138.92,277.84,4,28.448,47.23,94.46,4,965,NA,Monoculture,Timber-Arable,Poplar-Cereal,Summer,NS,Silt loam,0.16666666666666666,11.1,15,No,No,Yield of annual crops,6,1998,1998,Soil moisture of miaze with poplar in 1998 at 6 m of 15 cm,19.145,-0.06720423823547464,30.03348375128997
31,Crop yield,Yield of maize,t/ha,26.162,187,374,4,29.194,163,326,4,966,NA,Monoculture,Timber-Arable,Maple-Cereal,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,2,1998,1998,Soil moisture of maize with silver maple  in 1998 at 2 m of 5 cm,19.145,-0.10965523244235104,82.2643133792742
31,Crop yield,Yield of maize,t/ha,27.424,2,4,4,28.058,1.3,2.6,4,967,NA,Monoculture,Timber-Arable,Maple-Cereal,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,6,1998,1998,Soil moisture of maize with silver maple  in 1998 at 6 m of 5 cm,19.145,-0.02285525388121129,0.007465322523920057
31,Crop yield,Yield of maize,t/ha,26.295,1.41,2.82,4,29.689999999999998,1.35,2.7,4,968,NA,Monoculture,Timber-Arable,Maple-Cereal,Summer,NS,Silt loam,0.16666666666666666,8.5,15,No,No,Yield of annual crops,2,1998,1998,Soil moisture of maize with silver maple  in 1998 at 2 m of 15 cm,19.145,-0.12143148173436082,0.004942865399797885
32,Crop yield,Yield of maize,Mg/ha,31.645,0.12,0.36,9,32.285,0.28,0.8400000000000001,9,970,NA,Monoculture,Timber-Arable,White spruce - Cereal,Summer,NS,Sandy loam,0.2857142857142857,11,NA,Yes,No,Yield of annual crops,NA,2010,2010,Effect of windbreak on yield of maize  in 2010 (Les Cedres),19.145,-0.02002256785116158,8.959651727602625e-5
32,Crop yield,Yield of maize,Mg/ha,32.165,0.44,1.32,9,32.525,1.04,3.12,9,971,NA,Monoculture,Timber-Arable,White spruce - Cereal,Summer,NS,Sandy loam,0.2857142857142857,11,NA,Yes,No,Yield of annual crops,NA,2011,2011,Effect of windbreak on yield of maize in 2011 (Les Cedres),19.145,-0.011130119535605299,0.0012095542009983062
32,Crop yield,Yield of maize,Mg/ha,34.095,0.2,0.5656854249492381,8,34.295,0.71,2.008183258569795,8,972,NA,Monoculture,Timber-Arable,White spruce - Cereal,Summer,NSE,Silty clay,0.5,12,NA,Yes,No,Yield of annual crops,NA,2010,2010,Effect of windbreak on yield of maize  in 2010 ( St-Polycarpe),19.145,-0.005848824978668533,4.6301239711153534e-4
32,Crop yield,Yield of maize,Mg/ha,31.965,0.08,0.22627416997969524,8,34.295,0.71,2.008183258569795,8,973,NA,Monoculture,Timber-Arable,White spruce - Cereal,Summer,NSE,Silty clay,0.5,12,NA,Yes,No,Yield of annual crops,NA,2011,2011,Effect of windbreak on yield of maize  in 2011 ( St-Polycarpe),19.145,-0.07035801673259466,4.348665724519898e-4
32,Crop yield,Yield of maize,Mg/ha,32.835,0.24,0.6788225099390857,8,32.475,0.4,1.1313708498984762,8,974,NA,Monoculture,Timber-Arable,White spruce - Cereal,Summer,NSE,Silty clay,0.5,12,NA,Yes,No,Yield of annual crops,NA,2011,2011,Effect of windbreak on yield of maize  in 2011 ( St-Polycarpe),19.145,0.011024457086272784,2.0513808533450444e-4
32,Crop yield,Yield of maize,Mg/ha,31.295,0.16,0.4525483399593905,8,32.004999999999995,0.36,1.0182337649086284,8,975,NA,Monoculture,Timber-Arable,Pine - Cereal,Summer,NSE,Sandy loam,0.2857142857142857,13,NA,Yes,No,Yield of annual crops,NA,2011,2011,Effect of windbreak on yield of maize  in 2011 (St-Te´le´sphore),19.145,-0.022433800217301753,1.5266202377653258e-4
32,Crop yield,Yield of maize,Mg/ha,31.615000000000002,0.16,0.4525483399593905,8,31.134999999999998,0.64,1.810193359837562,8,976,NA,Monoculture,Timber-Arable,Pine - Cereal,Summer,NSE,Sandy loam,0.2857142857142857,13,NA,Yes,No,Yield of annual crops,NA,2012,2012,Effect of windbreak on yield of maize  in 2012 (St-Te´le´sphore),19.145,0.015299103186161365,4.481471276582687e-4
32,Crop yield,Yield of maize,Mg/ha,29.345,0.24,0.72,9,28.994999999999997,0.35,1.0499999999999998,9,977,NA,Monoculture,Timber-Arable,Pine - Cereal,Summer,NSE,Sandy loam,0.66666666666666663,8,NA,Yes,No,Yield of annual crops,NA,2012,2012,Effect of windbreak on yield of maize  in 2012 (St-Prime),19.145,0.011998772681893874,2.1259910028594857e-4
32,Crop yield,Yield of maize,Mg/ha,30.145,0.2,0.6000000000000001,9,28.634999999999998,0.28,0.8400000000000001,9,978,NA,Monoculture,Timber-Arable,Pine - Cereal,Summer,NSE,Sandy loam,0.66666666666666663,8,NA,Yes,No,Yield of annual crops,NA,2013,2013,Effect of windbreak on yield of maize  in 2013 (St-Prime),19.145,0.051389326095548284,1.396319538311914e-4
33,Crop yield,Yield of sweet corn,t/ha,37.545,4.06,17.225121189704293,18,37.845,5.93,25.158859274617356,18,1015,Randomized block design,Monoculture,Biomass-Arable,Black locust-Cereal,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in narrow crop rows with double tree rows in alley and control,19.145,-0.007958657209283506,0.036245900147690316
33,Crop yield,Yield of sweet corn,t/ha,37.545,11.23,47.64485491634957,18,37.845,22,93.33809511662426,18,1016,Randomized block design,Monoculture,Biomass-Arable,Alnus-Cereal,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in narrow crop rows with double tree rows in alley with different tree species and control,19.145,-0.007958657209283506,0.42739667901491096
33,Crop yield,Yield of sweet corn,t/ha,35.745000000000005,24.5,103.94469683442247,18,36.144999999999996,45.9,194.73720753877515,18,1017,Randomized block design,Monoculture,Biomass-Arable,Black locust-Cereal,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.011128227233445037,2.082396000093975
33,Crop yield,Yield of sweet corn,t/ha,33.545,8.96,38.014060556588795,18,36.144999999999996,7.1,30.122748878546922,18,1019,Randomized block design,Monoculture,Biomass-Arable,Black locust-Cereal,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.0746508054374089,0.10992964233051673
33,Crop yield,Yield of sweet corn,t/ha,36.045,11.23,47.64485491634957,18,36.144999999999996,7.85,33.30472939388638,18,1020,Randomized block design,Monoculture,Biomass-Arable,Alnus-Cereal,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,19.145,-0.0027704685957183517,0.14423401815353992
33,Crop yield,Yield of sweet corn,t/ha,37.245000000000005,11.23,47.64485491634957,18,33.345,22,93.33809511662426,18,1022,Randomized block design,Monoculture,Biomass-Arable,Alnus-Cereal,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in narrow crop rows with double tree rows in alley with different tree species and control,19.145,0.11060987154397023,0.5262077305303089
33,Crop yield,Yield of sweet corn,t/ha,34.445,39.74,168.6025409061204,18,38.045,120.5,511.23820279787384,18,1023,Randomized block design,Monoculture,Biomass-Arable,Black locust-Cereal,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.09940582058332699,11.36287871031899
33,Crop yield,Yield of sweet corn,t/ha,36.245000000000005,11.23,47.64485491634957,18,38.045,22,93.33809511662426,18,1024,Randomized block design,Monoculture,Biomass-Arable,Alnus-Cereal,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,19.145,-0.04846822887564486,0.4303858631955475
33,Crop yield,Yield of sweet corn,t/ha,32.545,1.29,5.473006486383878,18,38.045,1.6,6.788225099390856,18,1025,Randomized block design,Monoculture,Biomass-Arable,Black locust-Cereal,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.15614592260413543,0.003339787238386331
33,Crop yield,Yield of sweet corn,t/ha,29.345,14.1,59.821233688381916,18,38.045,25,106.06601717798212,18,1026,Randomized block design,Monoculture,Biomass-Arable,Alnus-Cereal,Summer,EW,Clay loam,NA,NA,4.5,Yes,No,Yield of annual crops,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,19.145,-0.25964749561818834,0.6626735159917353
