id_article,response_variable,measured_metrics,measured_unit,silvo_mean,silvo_se,silvo_sd,silvo_n,control_mean,control_se,control_sd,control_n,id_obs,experimental_design,comparator,tree_crop_combination_t,sub_response_variable,alley_width,distance_tree_m,study_year_start,study_year_end,comments,min_value_shift,yi,vi
31,Crop yield,Yield of soybean,t/ha,21.115,2,4,4,21.735,0.12,0.24,4,951,NA,Monoculture,Timber-Arable,Yield of annual crops,15,6,1997,1997,Yield of soybean with poplar in 1997 at 6 m,19.145,-0.028940176054848592,0.009002245543111716
31,Crop yield,Yield of soybean,t/ha,20.435,7,14,4,21.655,3.41,6.82,4,952,NA,Monoculture,Timber-Arable,Yield of annual crops,15,2,1997,1997,Yield of soybean with silver maple in 1997 at 2 m,19.145,-0.05798725765034952,0.1421368064025055
31,Crop yield,Yield of soybean,t/ha,21.145,3.7,7.4,4,21.735,2.3,4.6,4,953,NA,Monoculture,Timber-Arable,Yield of annual crops,15,6,1997,1997,Yield of soybean with silver maple in 1997 at 6 m,19.145,-0.027520393516303483,0.04181668796912947
31,Crop yield,Yield of soybean,t/ha,20.294999999999998,5.68,11.36,4,21.384999999999998,3.24,6.48,4,954,NA,Monoculture,Timber-Arable,Yield of annual crops,15,2,1998,1998,Yield of soybean with poplar in 1998 at 2 m,19.145,-0.05231519138801087,0.10128296878871718
31,Crop yield,Yield of soybean,t/ha,20.814999999999998,6.1,12.2,4,21.395,4.01,8.02,4,955,NA,Monoculture,Timber-Arable,Yield of annual crops,15,6,1998,1998,Yield of soybean with poplar in 1998 at 6 m,19.145,-0.027483369221841476,0.12101179612234167
31,Crop yield,Yield of soybean,t/ha,20.695,0.08099999999999996,0.16199999999999992,4,21.384999999999998,3.900000000000002,7.800000000000004,4,956,NA,Monoculture,Timber-Arable,Yield of annual crops,15,2,1998,1998,Yield of soybean with silver maple in 1998 at 2 m,19.145,-0.0327976164781761,0.03327443554037396
31,Crop yield,Yield of soybean,t/ha,21.995,7.23,14.46,4,21.395,4.3,8.6,4,957,NA,Monoculture,Timber-Arable,Yield of annual crops,15,6,1998,1998,Yield of soybean with silver maple in 1998 at 6 m,19.145,0.027657904931902916,0.1484445465126757
31,Crop yield,Yield of maize,t/ha,22.035,8,16,4,23.355,5.5,11,4,958,NA,Monoculture,Timber-Arable,Yield of annual crops,15,2,1997,1997,Yield of maize with poplar in 1997 at 2 m,19.145,-0.05817899566012106,0.18726985347743152
31,Crop yield,Yield of maize,t/ha,23.755,20.08,40.16,4,23.975,4.6,9.2,4,959,NA,Monoculture,Timber-Arable,Yield of annual crops,15,6,1997,1997,Yield of maize with poplar in 1997 at 6 m,19.145,-0.00921858613061735,0.7513376308744077
31,Crop yield,Yield of maize,t/ha,21.215,207,414,4,23.355,202,404,4,960,NA,Monoculture,Timber-Arable,Yield of annual crops,15,2,1997,1997,Yield of maize with silver maple  in 1997 at 2 m,19.145,-0.09610261529978324,170.01100394063832
31,Crop yield,Yield of maize,t/ha,23.785,166,332,4,23.975,126,252,4,961,NA,Monoculture,Timber-Arable,Yield of annual crops,15,6,1997,1997,Yield of maize with silver maple  in 1997 at 6 m,19.145,-0.007956490885257171,76.32908473641083
31,Crop yield,Yield of maize,t/ha,19.835,8.3,16.6,4,24.845,2.2,4.4,4,962,NA,Monoculture,Timber-Arable,Yield of annual crops,15,2,1998,1998,Yield of miaze with poplar in 1998 at 2 m,19.145,-0.2252084710879903,0.18294319562751388
31,Crop yield,Yield of maize,t/ha,24.435,12.5,25,4,25.025,4,8,4,963,NA,Monoculture,Timber-Arable,Yield of annual crops,15,6,1998,1998,Yield of miaze with poplar in 1998 at 6 m,19.145,-0.023858794479166095,0.2872438250514971
31,Crop yield,Yield of maize,t/ha,22.935,0.25,0.5,4,24.845,3.900000000000002,7.800000000000004,4,964,NA,Monoculture,Timber-Arable,Yield of annual crops,15,2,1998,1998,Yield of maize with silver maple  in 1998 at 2 m,19.145,-0.07999239700514858,0.024759414287958817
31,Crop yield,Yield of maize,t/ha,26.215,22.5,45,4,25.025,9.47,18.94,4,965,NA,Monoculture,Timber-Arable,Yield of annual crops,15,6,1998,1998,Yield of maize with silver maple  in 1998 at 6 m,19.145,0.046456440823211854,0.8798598775845305
31,Crop yield,Yield of maize,t/ha,25.798,3.83,7.66,4,29.194,3.6,7.2,4,974,NA,Monoculture,Timber-Arable,Yield of annual crops,15,2,1998,1998,Soil moisture of miaze with poplar in 1998 at 2 m of 5 cm,19.145,-0.12366623916544194,0.03724680277116116
31,Crop yield,Yield of maize,t/ha,26.707,12.38,24.76,4,28.058,7.85,15.7,4,975,NA,Monoculture,Timber-Arable,Yield of annual crops,15,6,1998,1998,Soil moisture of miaze with poplar in 1998 at 6 m of 5 cm,19.145,-0.049348092966880405,0.29315307373603344
31,Crop yield,Yield of maize,t/ha,25.853,16,32,4,29.689999999999998,25,50,4,976,NA,Monoculture,Timber-Arable,Yield of annual crops,15,2,1998,1998,Soil moisture of miaze with poplar in 1998 at 2 m of 15 cm,19.145,-0.13838364039638562,1.0920388749523746
31,Crop yield,Yield of maize,t/ha,26.599,12.38,24.76,4,28.448,12,24,4,977,NA,Monoculture,Timber-Arable,Yield of annual crops,15,6,1998,1998,Soil moisture of miaze with poplar in 1998 at 6 m of 15 cm,19.145,-0.06720423823547464,0.39456007418022954
31,Crop yield,Yield of maize,t/ha,26.162,1.9,3.8,4,29.194,0.35,0.7,4,978,NA,Monoculture,Timber-Arable,Yield of annual crops,15,2,1998,1998,Soil moisture of maize with silver maple  in 1998 at 2 m of 5 cm,19.145,-0.10965523244235104,0.0054180364399517384
31,Crop yield,Yield of maize,t/ha,27.424,22,44,4,28.058,39,78,4,979,NA,Monoculture,Timber-Arable,Yield of annual crops,15,6,1998,1998,Soil moisture of maize with silver maple  in 1998 at 6 m of 5 cm,19.145,-0.02285525388121129,2.575590743718768
31,Crop yield,Yield of maize,t/ha,26.295,5,10,4,29.689999999999998,3.7,7.4,4,980,NA,Monoculture,Timber-Arable,Yield of annual crops,15,2,1998,1998,Soil moisture of maize with silver maple  in 1998 at 2 m of 15 cm,19.145,-0.12143148173436082,0.051687520373283155
31,Crop yield,Yield of maize,t/ha,27.152,8,16,4,28.448,3.741120944303733,7.482241888607466,4,981,NA,Monoculture,Timber-Arable,Yield of annual crops,15,6,1998,1998,Soil moisture of maize with silver maple  in 1998 at 6 m of 15 cm,19.145,-0.046627150839623537,0.10410549456470117
32,Crop yield,Yield of maize,Mg/ha,31.645,0.12,0.36,9,32.285,0.28,0.8400000000000001,9,982,NA,Monoculture,Timber-Arable,Yield of annual crops,NA,NA,2010,2010,Effect of windbreak on yield of maize  in 2010 (Les Cedres),19.145,-0.02002256785116158,8.959651727602625e-5
32,Crop yield,Yield of maize,Mg/ha,32.165,0.44,1.32,9,32.525,1.04,3.12,9,983,NA,Monoculture,Timber-Arable,Yield of annual crops,NA,NA,2011,2011,Effect of windbreak on yield of maize in 2011 (Les Cedres),19.145,-0.011130119535605299,0.0012095542009983062
32,Crop yield,Yield of maize,Mg/ha,34.095,0.2,0.5656854249492381,8,34.295,0.71,2.008183258569795,8,984,NA,Monoculture,Timber-Arable,Yield of annual crops,NA,NA,2010,2010,Effect of windbreak on yield of maize  in 2010 ( St-Polycarpe),19.145,-0.005848824978668533,4.6301239711153534e-4
32,Crop yield,Yield of maize,Mg/ha,31.965,0.08,0.22627416997969524,8,34.295,0.71,2.008183258569795,8,985,NA,Monoculture,Timber-Arable,Yield of annual crops,NA,NA,2011,2011,Effect of windbreak on yield of maize  in 2011 ( St-Polycarpe),19.145,-0.07035801673259466,4.348665724519898e-4
32,Crop yield,Yield of maize,Mg/ha,32.835,0.24,0.6788225099390857,8,32.475,0.4,1.1313708498984762,8,986,NA,Monoculture,Timber-Arable,Yield of annual crops,NA,NA,2011,2011,Effect of windbreak on yield of maize  in 2011 ( St-Polycarpe),19.145,0.011024457086272784,2.0513808533450444e-4
32,Crop yield,Yield of maize,Mg/ha,31.295,0.16,0.4525483399593905,8,32.004999999999995,0.36,1.0182337649086284,8,987,NA,Monoculture,Timber-Arable,Yield of annual crops,NA,NA,2011,2011,Effect of windbreak on yield of maize  in 2011 (St-Te´le´sphore),19.145,-0.022433800217301753,1.5266202377653258e-4
32,Crop yield,Yield of maize,Mg/ha,31.615000000000002,0.16,0.4525483399593905,8,31.134999999999998,0.64,1.810193359837562,8,988,NA,Monoculture,Timber-Arable,Yield of annual crops,NA,NA,2012,2012,Effect of windbreak on yield of maize  in 2012 (St-Te´le´sphore),19.145,0.015299103186161365,4.481471276582687e-4
32,Crop yield,Yield of maize,Mg/ha,29.345,0.24,0.72,9,28.994999999999997,0.35,1.0499999999999998,9,989,NA,Monoculture,Timber-Arable,Yield of annual crops,NA,NA,2012,2012,Effect of windbreak on yield of maize  in 2012 (St-Prime),19.145,0.011998772681893874,2.1259910028594857e-4
32,Crop yield,Yield of maize,Mg/ha,30.145,0.2,0.6000000000000001,9,28.634999999999998,0.28,0.8400000000000001,9,990,NA,Monoculture,Timber-Arable,Yield of annual crops,NA,NA,2013,2013,Effect of windbreak on yield of maize  in 2013 (St-Prime),19.145,0.051389326095548284,1.396319538311914e-4
33,Crop yield,Yield of sweet corn,t/ha,37.545,101.2,429.35523753647163,18,37.845,68,288.4995667241114,18,1027,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in narrow crop rows with double tree rows in alley and control,19.145,-0.007958657209283506,10.493854580356029
33,Crop yield,Yield of sweet corn,t/ha,37.545,4.05,17.182694782833103,18,37.845,1.8,7.636753236814712,18,1028,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in narrow crop rows with double tree rows in alley with different tree species and control,19.145,-0.007958657209283506,0.01389824104489761
33,Crop yield,Yield of sweet corn,t/ha,35.745000000000005,129.17,548.0218975551979,18,36.144999999999996,47.23,200.3799196526438,18,1029,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.011128227233445037,14.765898988120082
33,Crop yield,Yield of sweet corn,t/ha,35.644999999999996,3.4,14.424978336205568,18,36.144999999999996,0.17,0.7212489168102785,18,1030,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,19.145,-0.013929741882668654,0.00912042801779512
33,Crop yield,Yield of sweet corn,t/ha,33.545,319,1353.4023791910518,18,36.144999999999996,163,691.5504320004434,18,1031,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.0746508054374089,110.76937642539247
33,Crop yield,Yield of sweet corn,t/ha,36.045,0.3039999999999998,1.289762768884262,18,36.144999999999996,0.015,0.06363961030678927,18,1032,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,19.145,-0.0027704685957183517,7.130292505488693e-5
33,Crop yield,Yield of sweet corn,t/ha,37.745000000000005,4.1,17.394826817189067,18,33.345,89.7,380.56486963459986,18,1033,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in narrow crop rows with double tree rows in alley and control,19.145,0.12394518050731883,7.248213722545903
33,Crop yield,Yield of sweet corn,t/ha,37.245000000000005,10.44,44.29316877352533,18,33.345,3.41,14.467404743076761,18,1034,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in narrow crop rows with double tree rows in alley with different tree species and control,19.145,0.11060987154397023,0.08902946738478779
33,Crop yield,Yield of sweet corn,t/ha,34.445,91,386.08030252785494,18,38.045,68,288.4995667241114,18,1035,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.09940582058332699,10.174243272021872
33,Crop yield,Yield of sweet corn,t/ha,36.245000000000005,27.5,116.67261889578033,18,38.045,45.9,194.73720753877515,18,1036,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,19.145,-0.04846822887564486,2.03122441820441
33,Crop yield,Yield of sweet corn,t/ha,32.545,4.19,17.776664479029805,18,38.045,2.8,11.879393923933996,18,1037,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.15614592260413543,0.02199175402555246
33,Crop yield,Yield of sweet corn,t/ha,29.345,14,59.39696961966999,18,38.045,6.29234318385795,26.69615120915344,18,1038,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,19.145,-0.25964749561818834,0.25496272141248305
33,Crop yield,Yield of sweet corn,t/ha,31.545,16.28,69.07019038630196,18,38.545,20,84.85281374238569,18,1039,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in narrow crop rows with double tree rows in alley and control,19.145,-0.20041129208845265,0.5355772287732924
33,Crop yield,Yield of sweet corn,t/ha,32.045,8.3,35.21391770309007,18,38.545,5.2907439779123795,22.446725665822395,18,1040,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in narrow crop rows with double tree rows in alley with different tree species and control,19.145,-0.1846852249550354,0.08592729250020079
33,Crop yield,Yield of sweet corn,t/ha,30.225,110,466.6904755831213,18,31.705,120.5,511.23820279787384,18,1041,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.04780500065113845,27.690058396114956
33,Crop yield,Yield of sweet corn,t/ha,30.924999999999997,4.22,17.90394369964338,18,31.705,1.1,4.666904755831213,18,1042,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,19.145,-0.02490947887344333,0.019824838694182022
33,Crop yield,Yield of sweet corn,t/ha,27.205,16.28,69.07019038630196,18,31.705,43,182.43354954612926,18,1043,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley and control,19.145,-0.15307361721410623,2.197527871333959
33,Crop yield,Yield of sweet corn,t/ha,27.634999999999998,7.19,30.50458654038766,18,31.705,3.46,14.679536777432725,18,1044,Randomized block design,Monoculture,Biomass-Arable,Yield of annual crops,4.5,Alley,1992,1995,Crop yield in wide crop rows with double tree rows in alley with different tree species and control,19.145,-0.1373913118667687,0.07960181984261415
33,Soil quality,Fungal biomass,μg/gm dry soil,26.455,0.05,0.21213203435596426,18,22.794999999999998,0.37,1.5697770542341354,18,991,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Tree row,1994,1995,Fungal biomass of active fungi at tree row,19.145,0.14890396269069037,2.670379112698947e-4
33,Soil quality,Fungal biomass,μg/gm dry soil,25.825,0.84,3.563818177180199,18,22.794999999999998,0.37,1.5697770542341354,18,992,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Inside alley,1994,1995,Fungal biomass of active fungi inside alley,19.145,0.12480180134029763,0.0013214469097316828
33,Soil quality,Fungal biomass,μg/gm dry soil,23.064999999999998,0.57,2.4183051916579923,18,22.794999999999998,0.37,1.5697770542341354,18,993,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Middle alley,1994,1995,Fungal biomass of active fungi inside alley,19.145,0.01177510334437899,8.741867193762206e-4
33,Soil quality,Fungal biomass,μg/gm dry soil,30.625,1.36,5.769991334482228,18,22.794999999999998,0.53,2.248599564173221,18,994,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Tree row,1994,1995,Fungal biomass of active fungi at tree row,19.145,0.2952754551994864,0.0025126806138230993
33,Soil quality,Fungal biomass,μg/gm dry soil,25.095,0.52,2.206173157302028,18,22.794999999999998,0.53,2.248599564173221,18,995,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Inside alley,1994,1995,Fungal biomass of active fungi inside alley,19.145,0.09612740944149221,9.69966232679536e-4
33,Soil quality,Fungal biomass,μg/gm dry soil,22.384999999999998,0.31,1.3152186130069783,18,22.794999999999998,0.53,2.248599564173221,18,996,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Middle alley,1994,1995,Fungal biomass of active fungi inside alley,19.145,-0.01815012197247583,7.323782439966249e-4
33,Soil quality,Fungal biomass,μg/gm dry soil,27.605,1.56,6.618519471906084,18,22.435,0.83,3.5213917703090063,18,997,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Tree row,1994,1995,Fungal biomass of active fungi at tree row,19.145,0.20737467630806125,0.0045622364745112835
33,Soil quality,Fungal biomass,μg/gm dry soil,22.695,1.15,4.879036790187177,18,22.435,0.83,3.5213917703090063,18,998,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Inside alley,1994,1995,Fungal biomass of active fungi inside alley,19.145,0.01152239648048223,0.003936333608159808
33,Soil quality,Fungal biomass,μg/gm dry soil,20.085,1.31,5.557859300126263,18,22.435,0.83,3.5213917703090063,18,999,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Middle alley,1994,1995,Fungal biomass of active fungi inside alley,19.145,-0.11064897161670102,0.005622700710763787
33,Soil quality,Total fungi,μg/gm dry soil,48.935,3.61,15.315932880500618,18,52.545,1.71,7.254915574973976,18,1000,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Tree row,1994,1995,Total fungi at tree row,19.145,-0.07117705843977698,0.006501290641417303
33,Soil quality,Total fungi,μg/gm dry soil,52.545,1.92,8.145870119269027,18,52.545,1.71,7.254915574973976,18,1001,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Inside alley,1994,1995,Total fungi inside alley,19.145,0,0.002394261140220824
33,Soil quality,Total fungi,μg/gm dry soil,51.915000000000006,1.27,5.388153672641492,18,52.545,1.71,7.254915574973976,18,1002,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Middle alley,1994,1995,Total fungi centre of alley,19.145,-0.012062179562142436,0.0016575231434445936
33,Soil quality,Total fungi,μg/gm dry soil,89.99499999999999,11.7,49.63889603929563,18,75.955,12.76,54.136095167642075,18,1003,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Tree row,1994,1995,Total fungi at tree row,19.145,0.16961305357181647,0.045123931552187746
33,Soil quality,Total fungi,μg/gm dry soil,83.825,11.7,49.63889603929563,18,75.955,12.76,54.136095167642075,18,1004,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Inside alley,1994,1995,Total fungi inside alley,19.145,0.09859023269266626,0.04770365259552075
33,Soil quality,Total fungi,μg/gm dry soil,69.355,13.19,55.96043066310337,18,75.955,12.76,54.136095167642075,18,1005,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Middle alley,1994,1995,Total fungi centre of alley,19.145,-0.0909028174443725,0.06439084852759892
33,Soil quality,Total fungi,μg/gm dry soil,75.105,9.78,41.493025920026604,18,37.445,4.47,18.9646038714232,18,1006,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Tree row,1994,1995,Total fungi at tree row,19.145,0.6960139447486875,0.03120705870021291
33,Soil quality,Total fungi,μg/gm dry soil,35.105000000000004,3.83,16.24931383166686,18,37.445,4.47,18.9646038714232,18,1007,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Inside alley,1994,1995,Total fungi inside alley,19.145,-0.06452961923211813,0.026153497147597085
33,Soil quality,Total fungi,μg/gm dry soil,26.375,4.05,17.182694782833103,18,37.445,4.47,18.9646038714232,18,1008,Randomized block design,Monoculture,Biomass-Arable,Soil fungi,4.5,Middle alley,1994,1995,Total fungi centre of alley,19.145,-0.3504565979050998,0.03782939574806016
33,Soil quality,Bacteria biomass,μg/gm dry soil,21.865,0.44,1.8667619023324853,18,22.575,0.39,1.654629867976521,18,1009,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Tree row,1994,1995,Bacteria biomass of active bacteria at tree row,19.145,-0.03195591443816524,7.034061013902876e-4
33,Soil quality,Bacteria biomass,μg/gm dry soil,22.335,0.73,3.0971277015970777,18,22.575,0.39,1.654629867976521,18,1010,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Inside alley,1994,1995,Bacteria biomass of active bacteria inside alley,19.145,-0.010688144498967054,0.0013667036783690369
33,Soil quality,Bacteria biomass,μg/gm dry soil,22.405,0.2,0.848528137423857,18,22.575,0.39,1.654629867976521,18,1011,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Middle alley,1994,1995,Bacteria biomass of active bacteria centre of alley,19.145,-0.007558951064942677,3.781352626258586e-4
33,Soil quality,Bacteria biomass,μg/gm dry soil,23.455,0.42,1.7819090885900994,18,21.575,0.32,1.357645019878171,18,1012,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Tree row,1994,1995,Bacteria biomass of active bacteria at tree row,19.145,0.08354845481092969,5.406350618335371e-4
33,Soil quality,Bacteria biomass,μg/gm dry soil,21.794999999999998,0.19,0.8061017305526641,18,21.575,0.32,1.357645019878171,18,1013,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Inside alley,1994,1995,Bacteria biomass of active bacteria inside alley,19.145,0.010145348720864285,2.959841501938659e-4
33,Soil quality,Bacteria biomass,μg/gm dry soil,21.105,0.27,1.145512985522207,18,21.575,0.32,1.357645019878171,18,1014,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Middle alley,1994,1995,Bacteria biomass of active bacteria centre of alley,19.145,-0.022025257735029512,3.8365305107458355e-4
33,Soil quality,Bacteria biomass,μg/gm dry soil,21.595,0.37,1.5697770542341354,18,20.395,0.17,0.7212489168102785,18,1015,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Tree row,1994,1995,Bacteria biomass of active bacteria at tree row,19.145,0.05717203364314261,3.6303860133142567e-4
33,Soil quality,Bacteria biomass,μg/gm dry soil,20.735,1.74,7.382194795587555,18,20.395,0.17,0.7212489168102785,18,1016,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Inside alley,1994,1995,Bacteria biomass of active bacteria inside alley,19.145,0.016533320928822915,0.007111387638169326
33,Soil quality,Bacteria biomass,μg/gm dry soil,20.564999999999998,0.42,1.7819090885900994,18,20.395,0.17,0.7212489168102785,18,1017,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Middle alley,1994,1995,Bacteria biomass of active bacteria centre of alley,19.145,0.00830082891286544,4.865794234815573e-4
33,Soil quality,Bacteria biomass,μg/gm dry soil,31.435,0.69,2.9274220741123065,18,30.415,2.73,11.582409075835647,18,1018,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Tree row,1994,1995,Total bacteria at tree row,19.145,0.03298601406235575,0.008538365068199912
33,Soil quality,Bacteria biomass,μg/gm dry soil,30.244999999999997,0.85,3.606244584051392,18,30.415,2.73,11.582409075835647,18,1019,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Inside alley,1994,1995,Total bacteria inside alley,19.145,-0.005605026213791138,0.008846384756140337
33,Soil quality,Bacteria biomass,μg/gm dry soil,30.924999999999997,1.54,6.533666658163699,18,30.415,2.73,11.582409075835647,18,1020,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Middle alley,1994,1995,Total bacteria centre of alley,19.145,0.016629010505882932,0.010536390783492727
33,Soil quality,Bacteria biomass,μg/gm dry soil,26.314999999999998,0.68,2.884995667241114,18,25.634999999999998,0.34,1.442497833620557,18,1021,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Tree row,1994,1995,Total bacteria at tree row,19.145,0.026180513570078372,8.436559322502451e-4
33,Soil quality,Bacteria biomass,μg/gm dry soil,26.314999999999998,0.68,2.884995667241114,18,25.634999999999998,0.34,1.442497833620557,18,1022,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Inside alley,1994,1995,Total bacteria inside alley,19.145,0.026180513570078372,8.436559322502451e-4
33,Soil quality,Bacteria biomass,μg/gm dry soil,26.485,0.68,2.884995667241114,18,26.994999999999997,0.69,2.9274220741123065,18,1024,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Tree row,1994,1995,Total bacteria at tree row,19.145,-0.019073128673760268,0.0013125293910977586
33,Soil quality,Bacteria biomass,μg/gm dry soil,26.314999999999998,0.51,2.1637467504308354,18,26.994999999999997,0.69,2.9274220741123065,18,1025,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Inside alley,1994,1995,Total bacteria inside alley,19.145,-0.025512544864508015,0.0010289353068969275
33,Soil quality,Bacteria biomass,μg/gm dry soil,26.314999999999998,0.34,1.442497833620557,18,26.994999999999997,0.69,2.9274220741123065,18,1026,Randomized block design,Monoculture,Biomass-Arable,Soil bacteria,4.5,Middle alley,1994,1995,Total bacteria centre of alley,19.145,-0.025512544864508015,8.202647868535285e-4
33,Soil quality,Soil organic content,%,21.405,4.05,17.182694782833103,18,21.255,2.03,8.612560594852146,18,1045,Randomized block design,Monoculture,Biomass-Arable,SOC,4.5,Alley,1992,1995,Average soil oragnic content of alley and control at 0-45 cm,19.145,0.007032377786156091,0.04492129155866232
33,Soil quality,Soil organic content,%,21.335,12.38,52.52389170653675,18,21.255,22,93.33809511662426,18,1046,Randomized block design,Monoculture,Biomass-Arable,SOC,4.5,Alley,1992,1995,Average soil oragnic content of alley and control at 0-45 cm,19.145,0.0037567548292099127,1.4080396802374053
33,Soil quality,Soil organic content,%,21.445,47.5,201.52543263816602,18,21.255,104.48,443.27109899022287,18,1047,Randomized block design,Monoculture,Biomass-Arable,SOC,4.5,Alley,1992,1995,Average soil oragnic content of alley and control at 0-45 cm,19.145,0.008899356158090368,29.068710311793456
33,Soil quality,Soil organic content,%,21.555,9.09,38.565603845914296,18,21.395,3.41,14.467404743076761,18,1048,Randomized block design,Monoculture,Biomass-Arable,SOC,4.5,Alley,1992,1995,Average soil oragnic content of alley and control at 0-15 cm,19.145,0.007450558330317794,0.2032438777673793
33,Soil quality,Soil organic content,%,21.515,14,59.39696961966999,18,21.395,5.31,22.5284220486034,18,1049,Randomized block design,Monoculture,Biomass-Arable,SOC,4.5,Alley,1992,1995,Average soil oragnic content of alley and control at 0-15 cm,19.145,0.005593116421782755,0.4850196474822042
33,Soil quality,Soil organic content,%,21.485,3.4,14.424978336205568,18,21.395,2.03,8.612560594852146,18,1050,Randomized block design,Monoculture,Biomass-Arable,SOC,4.5,Alley,1992,1995,Average soil oragnic content of alley and control at 0-15 cm,19.145,0.004197767358178292,0.03404563455086984
33,Soil quality,Soil organic content,%,21.294999999999998,462,1960.0999974491097,18,21.195,2129.93,9036.527678715978,18,1051,Randomized block design,Monoculture,Biomass-Arable,SOC,4.5,Alley,1992,1995,Average soil oragnic content of alley and control at 15-30 cm,19.145,0.0047069985705763305,10569.344760146834
33,Soil quality,Soil organic content,%,21.275,11.4,48.36610383315985,18,21.195,4.47,18.9646038714232,18,1052,Randomized block design,Monoculture,Biomass-Arable,SOC,4.5,Alley,1992,1995,Average soil oragnic content of alley and control at 15-30 cm,19.145,0.0037673696548374018,0.3316030096189739
